date,ticker,open,high,low,close,adj_close,volume
2020-12-10,TSLA,55.34,55.34,55.22,55.22,55.22,508726509
2020-12-11,TSLA,57.5,58.3,57.22,57.74,57.74,294539837
2020-12-14,TSLA,56.49,58.14,56.49,56.87,56.87,240674486
2020-12-15,TSLA,59.59,59.59,58.82,59.54,59.54,730850231
2020-12-16,TSLA,60.67,60.67,59.77,60.63,60.63,537318316
2020-12-17,TSLA,59.31,59.81,59.31,59.81,59.81,906150804
2020-12-18,TSLA,61.04,61.04,59.56,60.8,60.8,866141287
2020-12-21,TSLA,62.48,63.31,61.71,62.32,62.32,305686275
2020-12-22,TSLA,62.94,63.57,62.94,63.33,63.33,269228145
2020-12-23,TSLA,60.88,60.93,60.88,60.92,60.92,955322888
2020-12-24,TSLA,60.12,60.12,59.17,59.85,59.85,867613850
2020-12-25,TSLA,59.55,59.55,59.51,59.51,59.51,619553243
2020-12-28,TSLA,59.31,59.43,59.31,59.43,59.43,295953779
2020-12-29,TSLA,60.18,60.8,59.63,60.39,60.39,1061378909
2020-12-30,TSLA,60.82,61.71,60.69,60.69,60.69,1715790470
2020-12-31,TSLA,59.24,59.49,58.72,58.72,58.72,945088814
2021-01-01,TSLA,59.52,59.52,59.31,59.31,59.31,481066304
2021-01-04,TSLA,59.74,61.22,59.56,60.26,60.26,821572955
2021-01-05,TSLA,61.09,61.67,61.09,61.13,61.13,352419065
2021-01-06,TSLA,63.33,63.43,61.88,62.84,62.84,1509095691
2021-01-07,TSLA,63.67,64.23,63.03,64.19,64.19,840163102
2021-01-08,TSLA,65.6,65.6,63.89,64.97,64.97,276883072
2021-01-11,TSLA,65.47,65.47,64.89,64.89,64.89,667864177
2021-01-12,TSLA,61.75,62.28,61.75,62.28,62.28,1056239616
2021-01-13,TSLA,63.53,63.53,62.98,62.98,62.98,655016790
2021-01-14,TSLA,63.17,63.34,62.85,63.34,63.34,677867613
2021-01-15,TSLA,64.24,64.24,63.14,63.8,63.8,383695058
2021-01-18,TSLA,61.73,62.39,60.88,61.83,61.83,1123735895
2021-01-19,TSLA,60.14,60.21,59.73,60.21,60.21,542076926
2021-01-20,TSLA,62.01,62.01,61.08,61.84,61.84,219339819
2021-01-21,TSLA,62.15,62.83,61.68,61.81,61.81,640170802
2021-01-22,TSLA,62.32,64.13,62.32,62.91,62.91,1441124904
2021-01-25,TSLA,63.1,63.8,61.95,62.98,62.98,634179333
2021-01-26,TSLA,62.66,64.53,62.02,63.06,63.06,2269421955
2021-01-27,TSLA,64.39,65.24,63.44,64.59,64.59,1034703520
2021-01-28,TSLA,63.6,64.81,63.6,63.79,63.79,980187950
2021-01-29,TSLA,63.94,63.97,63.94,63.97,63.97,740592456
2021-02-01,TSLA,63.06,63.27,63.06,63.27,63.27,767791120
2021-02-02,TSLA,62.13,62.62,62.13,62.62,62.62,682959295
2021-02-03,TSLA,61.73,62.17,61.73,62.17,62.17,667225324
2021-02-04,TSLA,61.96,62.56,61.96,62.54,62.54,1099938710
2021-02-05,TSLA,61.79,62.21,60.26,61.83,61.83,456227096
2021-02-08,TSLA,64.41,65.17,63.83,63.83,63.83,419453697
2021-02-09,TSLA,61.97,62.9,61.97,62.45,62.45,407716635
2021-02-10,TSLA,62.74,62.74,61.42,62.19,62.19,2729523062
2021-02-11,TSLA,61.83,62.29,61.47,61.54,61.54,1099592772
2021-02-12,TSLA,64.01,64.47,63.7,63.84,63.84,960241449
2021-02-15,TSLA,64.37,64.37,64.18,64.18,64.18,424104819
2021-02-16,TSLA,66.32,66.92,65.89,65.89,65.89,1162693787
2021-02-17,TSLA,63.02,63.65,62.95,63.52,63.52,745866503
2021-02-18,TSLA,63.98,64.02,63.46,63.98,63.98,909587142
2021-02-19,TSLA,65.71,66.76,64.19,65.45,65.45,445197165
2021-02-22,TSLA,65.73,65.81,64.24,65.62,65.62,880641620
2021-02-23,TSLA,67.87,67.87,66.65,67.42,67.42,620291369
2021-02-24,TSLA,66.02,67.78,65.61,66.59,66.59,505285061
2021-02-25,TSLA,69.27,70.16,69.01,69.01,69.01,1242590066
2021-02-26,TSLA,73.17,73.17,73.12,73.12,73.12,317940658
2021-03-01,TSLA,72.32,72.5,71.35,72.5,72.5,1122546675
2021-03-02,TSLA,71.5,71.73,71.5,71.73,71.73,1206140802
2021-03-03,TSLA,74.6,74.73,73.47,74.42,74.42,471869864
2021-03-04,TSLA,78.06,78.06,76.49,77.46,77.46,488965710
2021-03-05,TSLA,76.48,76.49,75.57,76.49,76.49,699715646
2021-03-08,TSLA,76.22,77.32,74.82,75.73,75.73,947390315
2021-03-09,TSLA,75.08,75.63,74.67,75.23,75.23,729804322
2021-03-10,TSLA,72.2,72.78,72.2,72.78,72.78,1037559830
2021-03-11,TSLA,70.54,71.65,70.54,71.16,71.16,2303712505
2021-03-12,TSLA,68.81,69.92,68.81,69.43,69.43,589844758
2021-03-15,TSLA,67.98,68.15,66.83,68.15,68.15,285825492
2021-03-16,TSLA,67.9,68.16,67.38,68.12,68.12,1312965491
2021-03-17,TSLA,68.85,69.57,67.6,68.55,68.55,2196187513
2021-03-18,TSLA,71.64,71.64,70.9,71.3,71.3,1012472319
2021-03-19,TSLA,68.95,69.86,68.46,69.57,69.57,416480747
2021-03-22,TSLA,70.94,71.76,70.94,71.34,71.34,742597387
2021-03-23,TSLA,70.68,71.0,70.52,71.0,71.0,408861043
2021-03-24,TSLA,71.01,71.12,70.86,70.94,70.94,1176386508
2021-03-25,TSLA,71.67,72.73,71.67,72.19,72.19,355567534
2021-03-26,TSLA,69.71,70.22,69.31,70.22,70.22,668082834
2021-03-29,TSLA,71.56,71.56,70.18,70.93,70.93,437854536
2021-03-30,TSLA,71.69,72.04,70.74,71.26,71.26,863146344
2021-03-31,TSLA,71.72,73.26,71.72,72.18,72.18,642061719
2021-04-01,TSLA,72.6,73.85,71.2,72.74,72.74,889399667
2021-04-02,TSLA,77.16,78.29,76.4,77.38,77.38,810701380
2021-04-05,TSLA,76.64,76.64,76.19,76.19,76.19,442523701
2021-04-06,TSLA,75.24,77.09,73.91,75.23,75.23,1165162312
2021-04-07,TSLA,73.55,74.1,73.55,74.1,74.1,776836614
2021-04-08,TSLA,73.46,74.45,73.11,73.11,73.11,442027473
2021-04-09,TSLA,71.84,73.08,71.42,71.99,71.99,3068810713
2021-04-12,TSLA,73.85,74.76,73.31,74.2,74.2,1064592676
2021-04-13,TSLA,76.73,78.44,75.74,76.92,76.92,729626755
2021-04-14,TSLA,75.86,76.11,75.81,75.87,75.87,1869847504
2021-04-15,TSLA,74.11,74.34,74.11,74.34,74.34,2415300062
2021-04-16,TSLA,74.87,75.26,74.87,75.26,75.26,733098292
2021-04-19,TSLA,74.11,74.96,74.11,74.26,74.26,985282038
2021-04-20,TSLA,74.76,75.48,74.76,75.48,75.48,442167049
2021-04-21,TSLA,76.32,76.32,74.88,75.91,75.91,732287935
2021-04-22,TSLA,72.64,74.64,71.94,73.12,73.12,709848743
2021-04-23,TSLA,75.35,76.04,75.35,76.04,76.04,893713864
2021-04-26,TSLA,79.82,80.6,78.65,79.57,79.57,976666975
2021-04-27,TSLA,78.83,79.61,77.25,78.4,78.4,1119219125
2021-04-28,TSLA,78.17,79.03,77.13,77.68,77.68,922488616
2021-04-29,TSLA,78.27,79.77,77.93,78.28,78.28,386852648
2021-04-30,TSLA,78.51,79.86,78.51,78.97,78.97,455506131
2021-05-03,TSLA,80.7,82.01,79.8,80.32,80.32,576309515
2021-05-04,TSLA,84.84,85.97,82.88,84.5,84.5,675291930
2021-05-05,TSLA,83.74,84.17,83.74,84.17,84.17,1502602699
2021-05-06,TSLA,83.21,83.21,81.54,82.55,82.55,398109084
2021-05-07,TSLA,79.16,80.83,79.16,79.79,79.79,645509813
2021-05-10,TSLA,79.14,79.14,77.6,78.38,78.38,1416997026
2021-05-11,TSLA,78.92,79.05,77.0,78.36,78.36,668183580
2021-05-12,TSLA,82.3,82.91,81.92,81.99,81.99,1054412303
2021-05-13,TSLA,81.69,81.69,79.94,80.98,80.98,735657175
2021-05-14,TSLA,81.83,82.06,80.98,81.47,81.47,933143875
2021-05-17,TSLA,80.97,82.39,80.97,81.48,81.48,697432626
2021-05-18,TSLA,83.88,84.94,83.88,83.97,83.97,1193599398
2021-05-19,TSLA,88.73,89.49,88.73,89.49,89.49,316541893
2021-05-20,TSLA,88.16,88.36,87.01,88.36,88.36,643229921
2021-05-21,TSLA,87.75,87.75,86.76,87.33,87.33,955689479
2021-05-24,TSLA,89.47,91.26,89.18,89.68,89.68,1101806727
2021-05-25,TSLA,90.96,91.26,89.97,91.26,91.26,1959140265
2021-05-26,TSLA,95.81,96.17,95.62,95.62,95.62,632622983
2021-05-27,TSLA,97.8,97.8,97.08,97.08,97.08,1943369301
2021-05-28,TSLA,95.39,96.26,95.17,96.26,96.26,538654921
2021-05-31,TSLA,97.51,99.11,97.3,97.74,97.74,1775215830
2021-06-01,TSLA,99.84,102.25,98.89,100.53,100.53,1306320542
2021-06-02,TSLA,103.07,103.07,102.66,102.66,102.66,462392590
2021-06-03,TSLA,103.21,104.21,102.22,104.03,104.03,961710033
2021-06-04,TSLA,107.24,107.24,106.89,106.89,106.89,775686109
2021-06-07,TSLA,109.64,110.48,109.64,110.11,110.11,1164259100
2021-06-08,TSLA,113.35,115.21,113.35,114.04,114.04,699612415
2021-06-09,TSLA,116.97,116.97,115.7,115.96,115.96,665235894
2021-06-10,TSLA,114.42,115.53,114.42,115.53,115.53,1818825408
2021-06-11,TSLA,115.87,116.02,115.86,116.02,116.02,753897868
2021-06-14,TSLA,118.48,121.2,118.09,119.63,119.63,1313358448
2021-06-15,TSLA,117.23,119.11,116.23,117.27,117.27,698739886
2021-06-16,TSLA,118.41,118.41,118.41,118.41,118.41,2174355108
2021-06-17,TSLA,116.89,118.63,116.89,117.31,117.31,532449823
2021-06-18,TSLA,116.58,117.45,116.58,117.45,117.45,553356978
2021-06-21,TSLA,121.02,121.53,121.02,121.32,121.32,1996597479
2021-06-22,TSLA,122.38,123.07,121.96,121.96,121.96,612483257
2021-06-23,TSLA,122.85,124.43,122.16,122.16,122.16,2090448730
2021-06-24,TSLA,118.21,120.27,116.44,118.14,118.14,1365934091
2021-06-25,TSLA,120.64,121.53,119.86,120.42,120.42,729018871
2021-06-28,TSLA,121.71,122.44,121.71,122.44,122.44,269485169
2021-06-29,TSLA,128.76,131.7,128.76,129.31,129.31,790684052
2021-06-30,TSLA,127.51,128.38,127.51,128.38,128.38,850196478
2021-07-01,TSLA,128.5,130.62,127.63,129.15,129.15,1611337860
2021-07-02,TSLA,129.3,130.08,129.3,130.02,130.02,2074670754
2021-07-05,TSLA,135.37,136.51,135.31,135.31,135.31,530328769
2021-07-06,TSLA,135.23,135.23,132.41,135.06,135.06,1293618359
2021-07-07,TSLA,137.28,137.28,135.27,136.07,136.07,1266143234
2021-07-08,TSLA,137.38,140.39,136.09,138.22,138.22,1523151866
2021-07-09,TSLA,139.33,139.33,136.9,138.93,138.93,1078906588
2021-07-12,TSLA,138.33,138.33,134.8,137.46,137.46,249383239
2021-07-13,TSLA,138.36,138.36,137.22,138.2,138.2,728680950
2021-07-14,TSLA,141.33,142.02,141.33,142.02,142.02,399840171
2021-07-15,TSLA,137.84,138.49,137.84,138.49,138.49,708341256
2021-07-16,TSLA,137.74,139.02,137.74,139.02,139.02,1440134777
2021-07-19,TSLA,136.15,138.41,136.15,136.68,136.68,960620993
2021-07-20,TSLA,141.58,141.58,138.83,140.89,140.89,1592951656
2021-07-21,TSLA,134.46,137.61,133.31,135.69,135.69,981951378
2021-07-22,TSLA,133.12,134.51,133.12,133.88,133.88,367048458
2021-07-23,TSLA,135.77,135.77,133.07,135.21,135.21,176263712
2021-07-26,TSLA,141.47,141.47,140.67,140.67,140.67,874607049
2021-07-27,TSLA,140.39,141.28,140.32,140.51,140.51,703546211
2021-07-28,TSLA,139.19,139.74,138.28,138.64,138.64,445110247
2021-07-29,TSLA,145.06,145.39,145.06,145.39,145.39,288332143
2021-07-30,TSLA,139.33,140.45,138.52,140.29,140.29,514730526
2021-08-02,TSLA,132.58,134.59,131.25,132.85,132.85,711798276
2021-08-03,TSLA,134.6,136.33,134.39,134.39,134.39,1192749155
2021-08-04,TSLA,133.96,134.86,131.92,132.77,132.77,895756032
2021-08-05,TSLA,128.37,129.49,128.37,129.49,129.49,2099238188
2021-08-06,TSLA,131.89,133.25,129.83,131.87,131.87,429717067
2021-08-09,TSLA,132.28,133.01,132.0,132.74,132.74,1357126366
2021-08-10,TSLA,130.97,131.23,130.94,130.94,130.94,822927980
2021-08-11,TSLA,125.67,126.88,125.67,126.88,126.88,1213532633
2021-08-12,TSLA,129.26,130.19,127.89,129.74,129.74,615589610
2021-08-13,TSLA,132.78,132.78,131.32,131.93,131.93,1521569529
2021-08-16,TSLA,131.81,131.81,131.67,131.67,131.67,954916877
2021-08-17,TSLA,137.82,140.87,135.76,137.96,137.96,532095216
2021-08-18,TSLA,133.81,134.38,133.81,134.38,134.38,794152115
2021-08-19,TSLA,128.89,129.42,128.89,129.42,129.42,692810093
2021-08-20,TSLA,126.96,127.26,126.96,127.26,127.26,1072766872
2021-08-23,TSLA,128.03,129.32,127.18,127.18,127.18,394107372
2021-08-24,TSLA,129.21,129.21,126.45,128.01,128.01,785938402
2021-08-25,TSLA,127.15,127.31,127.15,127.31,127.31,1014015828
2021-08-26,TSLA,128.22,130.46,128.22,128.49,128.49,815909487
2021-08-27,TSLA,125.46,126.64,124.32,124.6,124.6,1794809538
2021-08-30,TSLA,129.05,129.24,129.05,129.24,129.24,1272709162
2021-08-31,TSLA,129.17,130.17,128.78,129.04,129.04,796319879
2021-09-01,TSLA,132.04,133.93,131.24,132.76,132.76,910963563
2021-09-02,TSLA,134.62,134.81,133.41,133.97,133.97,955169463
2021-09-03,TSLA,135.66,135.66,135.57,135.57,135.57,1018890128
2021-09-06,TSLA,138.43,139.73,136.79,137.58,137.58,267493333
2021-09-07,TSLA,139.98,140.16,139.2,139.2,139.2,667522878
2021-09-08,TSLA,140.72,141.52,140.72,141.52,141.52,328266573
2021-09-09,TSLA,147.01,147.01,144.86,146.37,146.37,1722372552
2021-09-10,TSLA,148.05,148.05,144.8,147.17,147.17,771224668
2021-09-13,TSLA,149.41,149.87,148.8,149.87,149.87,712289815
2021-09-14,TSLA,148.63,150.91,147.99,149.61,149.61,1370002496
2021-09-15,TSLA,153.63,155.17,153.63,155.17,155.17,1030587513
2021-09-16,TSLA,152.49,152.64,151.82,152.64,152.64,406388148
2021-09-17,TSLA,159.28,160.75,158.02,159.75,159.75,766585489
2021-09-20,TSLA,159.84,159.84,159.67,159.67,159.67,654184392
2021-09-21,TSLA,153.17,156.46,151.93,154.13,154.13,280835674
2021-09-22,TSLA,155.81,155.81,153.24,154.7,154.7,528648474
2021-09-23,TSLA,151.43,152.16,150.09,152.16,152.16,716490686
2021-09-24,TSLA,154.62,155.47,153.69,155.47,155.47,746592023
2021-09-27,TSLA,152.97,153.69,152.46,153.03,153.03,328701678
2021-09-28,TSLA,151.4,151.41,151.4,151.41,151.41,1596371933
2021-09-29,TSLA,143.67,146.41,143.52,144.49,144.49,752369535
2021-09-30,TSLA,142.28,145.05,142.28,142.94,142.94,818130032
2021-10-01,TSLA,133.71,134.6,133.71,134.6,134.6,1017266518
2021-10-04,TSLA,130.0,130.61,127.38,129.43,129.43,498519990
2021-10-05,TSLA,132.7,133.74,130.94,131.98,131.98,1051847084
2021-10-06,TSLA,134.57,136.79,134.57,134.67,134.67,641779415
2021-10-07,TSLA,136.76,136.76,136.17,136.17,136.17,467097547
2021-10-08,TSLA,133.61,133.61,132.99,132.99,132.99,1128402210
2021-10-11,TSLA,131.93,132.89,131.93,132.89,132.89,1957637674
2021-10-12,TSLA,134.18,134.18,130.94,132.95,132.95,1235692803
2021-10-13,TSLA,130.04,131.04,128.95,129.21,129.21,1391692597
2021-10-14,TSLA,133.43,134.23,133.41,134.23,134.23,585292122
2021-10-15,TSLA,136.41,137.47,136.41,137.27,137.27,306714578
2021-10-18,TSLA,135.56,139.22,135.26,136.58,136.58,1955833951
2021-10-19,TSLA,135.75,138.62,134.78,136.74,136.74,2744072406
2021-10-20,TSLA,138.2,140.1,136.21,137.52,137.52,2018628312
2021-10-21,TSLA,130.66,131.83,130.66,130.74,130.74,653941487
2021-10-22,TSLA,130.74,130.74,129.6,130.0,130.0,400097728
2021-10-25,TSLA,128.49,128.55,126.42,127.86,127.86,422031444
2021-10-26,TSLA,125.02,126.21,122.19,124.76,124.76,291269775
2021-10-27,TSLA,124.41,124.41,121.91,123.95,123.95,749991798
2021-10-28,TSLA,128.46,129.91,128.46,129.71,129.71,2096230932
2021-10-29,TSLA,131.37,133.64,131.37,131.87,131.87,734721754
2021-11-01,TSLA,130.42,130.42,129.27,130.06,130.06,958992430
2021-11-02,TSLA,130.71,133.3,130.71,132.0,132.0,1825935286
2021-11-03,TSLA,135.49,138.57,135.49,136.77,136.77,627681112
2021-11-04,TSLA,141.02,142.64,138.05,140.04,140.04,2712994583
2021-11-05,TSLA,140.83,140.83,138.48,140.31,140.31,2643201330
2021-11-08,TSLA,137.48,139.4,136.63,138.13,138.13,739387868
2021-11-09,TSLA,141.16,142.68,139.73,140.63,140.63,565646250
2021-11-10,TSLA,142.92,142.92,139.88,142.09,142.09,1215404557
2021-11-11,TSLA,144.81,146.39,144.81,145.38,145.38,649351697
2021-11-12,TSLA,146.4,149.66,146.4,147.78,147.78,399636870
2021-11-15,TSLA,153.09,153.09,151.78,151.78,151.78,1725431829
2021-11-16,TSLA,149.37,151.12,149.37,149.83,149.83,1659643126
2021-11-17,TSLA,153.71,156.35,151.95,154.93,154.93,878131543
2021-11-18,TSLA,155.74,155.77,154.03,155.77,155.77,374941715
2021-11-19,TSLA,165.03,166.75,164.14,164.14,164.14,382517227
2021-11-22,TSLA,160.52,163.41,160.52,161.42,161.42,853057551
2021-11-23,TSLA,167.88,170.56,167.88,168.66,168.66,592627963
2021-11-24,TSLA,168.71,171.69,166.76,169.58,169.58,651862521
2021-11-25,TSLA,168.56,168.66,166.59,166.92,166.92,1476850908
2021-11-26,TSLA,164.0,167.79,162.28,165.0,165.0,1241899116
2021-11-29,TSLA,164.01,165.39,163.0,163.76,163.76,1828726405
2021-11-30,TSLA,166.99,168.39,165.59,165.59,165.59,441472401
2021-12-01,TSLA,166.66,169.79,166.66,167.85,167.85,651042224
2021-12-02,TSLA,167.1,167.1,165.38,165.54,165.54,1261275083
2021-12-03,TSLA,167.0,167.14,165.16,165.52,165.52,1046635954
2021-12-06,TSLA,176.05,176.05,174.71,174.71,174.71,2006039524
2021-12-07,TSLA,181.47,182.51,181.47,182.51,182.51,1029482435
2021-12-08,TSLA,185.09,185.09,180.52,184.6,184.6,2424437710
2021-12-09,TSLA,185.83,188.76,184.37,184.86,184.86,1105994404
2021-12-10,TSLA,187.31,188.16,183.73,185.51,185.51,1512909520
2021-12-13,TSLA,187.27,190.1,187.27,188.47,188.47,658773961
2021-12-14,TSLA,184.78,185.35,182.38,183.8,183.8,806788675
2021-12-15,TSLA,182.12,183.21,181.81,182.71,182.71,1381680905
2021-12-16,TSLA,174.19,178.56,174.15,175.33,175.33,2105432828
2021-12-17,TSLA,176.9,177.32,175.19,177.18,177.18,1238964973
2021-12-20,TSLA,181.21,181.47,179.15,180.15,180.15,760964249
2021-12-21,TSLA,177.95,178.08,177.95,178.08,178.08,1827840436
2021-12-22,TSLA,185.45,188.23,185.02,185.32,185.32,214712999
2021-12-23,TSLA,181.59,182.4,178.82,179.81,179.81,340749887
2021-12-24,TSLA,173.08,173.43,173.08,173.43,173.43,1204078684
2021-12-27,TSLA,174.9,174.9,174.49,174.49,174.49,806702100
2021-12-28,TSLA,178.72,182.15,176.92,179.21,179.21,1150322518
2021-12-29,TSLA,186.6,187.0,183.02,187.0,187.0,831419063
2021-12-30,TSLA,185.69,186.73,184.96,184.96,184.96,1126709659
2021-12-31,TSLA,191.77,194.66,190.11,190.11,190.11,490707265
2022-01-03,TSLA,190.18,190.18,190.02,190.02,190.02,1126398995
2022-01-04,TSLA,190.31,190.31,189.03,189.29,189.29,1452640420
2022-01-05,TSLA,192.03,195.07,192.03,193.62,193.62,1663734085
2022-01-06,TSLA,195.76,198.79,195.75,196.9,196.9,2677455062
2022-01-07,TSLA,189.39,189.95,186.57,189.38,189.38,926068779
2022-01-10,TSLA,194.71,199.36,194.71,196.6,196.6,942782957
2022-01-11,TSLA,202.59,203.6,201.98,203.6,203.6,320725611
2022-01-12,TSLA,200.61,201.39,200.54,200.54,200.54,581518392
2022-01-13,TSLA,200.66,204.18,200.66,202.63,202.63,712400460
2022-01-14,TSLA,204.28,207.5,204.28,205.25,205.25,1502192780
2022-01-17,TSLA,206.75,206.75,203.36,206.69,206.69,554401286
2022-01-18,TSLA,204.26,207.13,203.96,203.96,203.96,1289865790
2022-01-19,TSLA,202.37,202.37,196.8,200.67,200.67,799124227
2022-01-20,TSLA,201.22,201.22,199.21,200.64,200.64,719235306
2022-01-21,TSLA,206.35,206.71,206.35,206.71,206.71,928737208
2022-01-24,TSLA,211.44,212.46,209.64,209.64,209.64,632572993
2022-01-25,TSLA,208.99,208.99,207.8,207.8,207.8,618357700
2022-01-26,TSLA,210.68,211.96,210.05,211.96,211.96,287613595
2022-01-27,TSLA,196.02,197.99,195.25,197.48,197.48,689327798
2022-01-28,TSLA,204.05,206.08,201.95,203.34,203.34,599747392
2022-01-31,TSLA,195.01,197.57,194.16,194.78,194.78,586927233
2022-02-01,TSLA,194.23,196.02,193.11,193.11,193.11,1027221927
2022-02-02,TSLA,188.77,188.77,187.87,187.87,187.87,1187574907
2022-02-03,TSLA,182.44,182.74,181.98,181.98,181.98,919478024
2022-02-04,TSLA,189.25,189.25,184.35,187.43,187.43,1453512843
2022-02-07,TSLA,185.47,187.49,185.34,185.34,185.34,1129834677
2022-02-08,TSLA,185.6,190.3,183.47,187.04,187.04,670119281
2022-02-09,TSLA,188.14,188.14,186.92,186.92,186.92,605936788
2022-02-10,TSLA,188.31,190.68,187.62,189.25,189.25,965052770
2022-02-11,TSLA,190.76,190.76,188.53,189.71,189.71,1128618624
2022-02-14,TSLA,185.49,185.49,183.53,183.81,183.81,1850472010
2022-02-15,TSLA,189.28,189.28,188.54,188.54,188.54,1634665162
2022-02-16,TSLA,186.67,186.67,183.63,186.31,186.31,578018363
2022-02-17,TSLA,179.15,179.67,177.96,179.29,179.29,752413224
2022-02-18,TSLA,176.99,178.63,176.99,177.47,177.47,1196433258
2022-02-21,TSLA,183.8,184.34,183.02,184.34,184.34,1518211245
2022-02-22,TSLA,188.91,189.95,185.89,188.39,188.39,1405110355
2022-02-23,TSLA,187.79,187.79,185.98,186.85,186.85,769824635
2022-02-24,TSLA,185.98,185.98,184.19,185.32,185.32,376936165
2022-02-25,TSLA,182.81,185.79,182.81,183.92,183.92,439275867
2022-02-28,TSLA,193.79,193.82,193.79,193.82,193.82,942060549
2022-03-01,TSLA,196.92,196.92,195.5,195.77,195.77,982229305
2022-03-02,TSLA,197.89,200.07,197.89,197.99,197.99,413758230
2022-03-03,TSLA,203.4,203.4,200.62,203.25,203.25,821581555
2022-03-04,TSLA,205.68,205.68,199.98,204.57,204.57,1168205460
2022-03-07,TSLA,204.0,204.2,201.27,203.35,203.35,400916608
2022-03-08,TSLA,202.08,206.38,201.01,202.45,202.45,1552291900
2022-03-09,TSLA,203.78,203.78,199.18,202.19,202.19,637765558
2022-03-10,TSLA,200.73,204.04,200.73,202.1,202.1,1701145811
2022-03-11,TSLA,207.95,207.95,205.91,205.91,205.91,580806685
2022-03-14,TSLA,204.7,206.27,204.13,206.27,206.27,432038261
2022-03-15,TSLA,208.15,211.74,208.15,210.19,210.19,607654976
2022-03-16,TSLA,211.51,212.14,209.87,209.87,209.87,755515704
2022-03-17,TSLA,209.31,210.38,209.31,210.38,210.38,633589645
2022-03-18,TSLA,201.15,201.15,200.23,200.23,200.23,702670860
2022-03-21,TSLA,206.24,206.24,202.5,204.97,204.97,977373167
2022-03-22,TSLA,208.34,208.34,206.85,206.85,206.85,721824345
2022-03-23,TSLA,214.27,215.34,211.09,212.18,212.18,768793194
2022-03-24,TSLA,196.65,197.46,196.65,197.46,197.46,286848328
2022-03-25,TSLA,209.02,210.13,204.36,208.14,208.14,1011822310
2022-03-28,TSLA,205.92,207.52,205.08,207.52,207.52,758215361
2022-03-29,TSLA,213.06,216.6,212.67,213.45,213.45,2102043467
2022-03-30,TSLA,209.52,209.52,205.64,208.08,208.08,455206126
2022-03-31,TSLA,210.83,212.03,207.65,211.39,211.39,270294537
2022-04-01,TSLA,206.37,207.88,206.0,206.0,206.0,1159020508
2022-04-04,TSLA,202.92,204.43,199.68,202.91,202.91,984767579
2022-04-05,TSLA,213.58,213.58,212.51,212.96,212.96,436779997
2022-04-06,TSLA,214.05,214.05,211.05,212.05,212.05,319462555
2022-04-07,TSLA,211.41,213.37,211.41,213.31,213.31,2012086415
2022-04-08,TSLA,218.43,218.43,217.61,218.11,218.11,1868620386
2022-04-11,TSLA,222.54,222.54,216.68,220.93,220.93,179830616
2022-04-12,TSLA,221.79,222.3,220.87,221.87,221.87,607623608
2022-04-13,TSLA,222.13,224.02,222.13,224.02,224.02,2171133531
2022-04-14,TSLA,238.29,238.29,238.0,238.0,238.0,601154460
2022-04-15,TSLA,236.98,239.14,236.01,237.78,237.78,595929339
2022-04-18,TSLA,237.44,243.09,237.44,239.09,239.09,675081784
2022-04-19,TSLA,247.29,247.61,245.58,245.58,245.58,408279201
2022-04-20,TSLA,252.69,252.69,249.62,252.58,252.58,287615349
2022-04-21,TSLA,262.57,262.57,259.63,260.32,260.32,1504202036
2022-04-22,TSLA,266.25,268.74,262.0,264.64,264.64,264734463
2022-04-25,TSLA,258.3,258.3,251.77,257.31,257.31,927833513
2022-04-26,TSLA,265.51,268.16,265.51,268.16,268.16,1361629111
2022-04-27,TSLA,260.34,262.75,257.88,260.71,260.71,334873772
2022-04-28,TSLA,261.23,264.2,261.23,262.82,262.82,459403266
2022-04-29,TSLA,260.16,260.16,258.04,258.04,258.04,1656391889
2022-05-02,TSLA,256.07,257.75,255.05,257.75,257.75,1101275656
2022-05-03,TSLA,258.89,260.0,258.89,260.0,260.0,552314714
2022-05-04,TSLA,262.32,267.68,258.54,262.23,262.23,1645564629
2022-05-05,TSLA,263.88,265.29,261.86,265.14,265.14,1649802522
2022-05-06,TSLA,274.58,278.79,272.16,276.19,276.19,940038712
2022-05-09,TSLA,280.03,282.73,279.47,279.47,279.47,466096784
2022-05-10,TSLA,275.62,279.47,275.62,277.91,277.91,624168410
2022-05-11,TSLA,282.31,284.83,282.31,284.83,284.83,949866537
2022-05-12,TSLA,292.82,293.65,292.82,293.57,293.57,714321073
2022-05-13,TSLA,286.09,286.41,284.5,284.83,284.83,1405099993
2022-05-16,TSLA,289.58,293.15,289.26,289.26,289.26,319457739
2022-05-17,TSLA,294.06,300.37,294.06,294.52,294.52,326337239
2022-05-18,TSLA,292.86,292.86,292.48,292.48,292.48,891595102
2022-05-19,TSLA,302.04,302.86,302.04,302.86,302.86,595596124
2022-05-20,TSLA,304.51,306.13,297.19,301.87,301.87,549088852
2022-05-23,TSLA,300.27,307.23,300.27,302.97,302.97,276899717
2022-05-24,TSLA,302.85,306.17,297.74,301.81,301.81,809338258
2022-05-25,TSLA,304.44,304.44,300.58,302.07,302.07,774979344
2022-05-26,TSLA,295.84,295.84,292.05,294.05,294.05,1183908854
2022-05-27,TSLA,282.0,286.14,282.0,283.79,283.79,833666232
2022-05-30,TSLA,294.27,298.24,289.92,295.48,295.48,738725936
2022-05-31,TSLA,290.68,290.68,285.4,289.43,289.43,1620823810
